country,player_name,0s,100s,50s,Avg,Ca,HS,Inns,Mat,NO,Runs,S/R,St,Year
AUS,James Hopes,0,0,1,29.64,4,57*,13,17,2,326,106.89,0,2010
AUS,James Hopes,1,0,3,25.02,25,63*,61,84,8,1326,93.71,0,Overall
AUS,Michael Di Venuto,0,0,2,26.78,1,89,9,9,0,241,85.77,0,1997
AUS,Michael Di Venuto,0,0,2,26.78,1,89,9,9,0,241,85.77,0,Overall
AUS,Graeme Watson,1,0,0,11,0,11*,2,2,1,11,68.75,0,1972
AUS,Graeme Watson,1,0,0,11,0,11*,2,2,1,11,68.75,0,Overall
AUS,Jeffrey Moss,0,0,0,7,2,7,1,1,0,7,43.75,0,1979
AUS,Jeffrey Moss,0,0,0,7,2,7,1,1,0,7,43.75,0,Overall
AUS,Stuart Clark,0,0,0,,2,0,0,4,0,0,,0,2005
AUS,Stuart Clark,0,0,0,14,3,16*,5,14,2,42,102.44,0,2006
AUS,Stuart Clark,0,0,0,,2,15*,3,10,3,17,62.96,0,2007
AUS,Stuart Clark,1,0,0,8,3,8*,3,8,2,8,80,0,2008
AUS,Stuart Clark,0,0,0,2,0,2,1,3,0,2,20,0,2009
AUS,Stuart Clark,1,0,0,13.8,10,16*,12,39,7,69,78.41,0,Overall
AUS,Kane Richardson,1,0,0,0,0,0,1,1,0,0,,0,2013
AUS,Kane Richardson,0,0,0,,0,9*,2,7,2,11,,0,2014
AUS,Kane Richardson,0,0,0,19,1,19,1,4,0,19,146.15,0,2016
AUS,Kane Richardson,1,0,0,0,1,0,1,3,0,0,,0,2017
AUS,Kane Richardson,0,0,0,7.5,2,14,3,3,1,15,55.56,0,2018
AUS,Kane Richardson,0,0,0,,3,5*,2,4,2,6,200,0,2019
AUS,Kane Richardson,2,0,0,10.2,7,19,10,22,5,51,91.07,0,Overall
AUS,Andrew Tye,0,0,0,14.25,1,19,7,7,3,57,118.75,0,2018
AUS,Andrew Tye,0,0,0,14.25,1,19,7,7,3,57,118.75,0,Overall
AUS,Kim Hughes,0,0,0,2.5,2,3,2,2,0,5,29.41,0,1977
AUS,Kim Hughes,2,0,2,20.18,3,52,13,13,2,222,60.33,0,1979
AUS,Kim Hughes,0,0,2,43.14,1,98,8,9,1,302,79.47,0,1980
AUS,Kim Hughes,3,0,2,26.15,4,67,14,16,1,340,73.75,0,1981
AUS,Kim Hughes,1,0,2,23.6,6,64,11,13,1,236,66.48,0,1982
AUS,Kim Hughes,3,0,3,19.69,4,69,17,18,1,315,58.66,0,1983
AUS,Kim Hughes,2,0,6,27.47,6,78,19,22,0,522,71.8,0,1984
AUS,Kim Hughes,1,0,0,6.5,1,14,4,4,0,26,35.14,0,1985
AUS,Kim Hughes,12,0,17,24,27,98,88,97,6,1968,67.42,0,Overall
AUS,Michael Whitney,0,0,0,1,0,1,1,1,0,1,50,0,1983
AUS,Michael Whitney,0,0,0,6,2,6,1,2,0,6,60,0,1987
AUS,Michael Whitney,0,0,0,5,0,3,2,6,1,5,50,0,1988
AUS,Michael Whitney,1,0,0,2,2,2*,2,8,1,2,16.67,0,1991
AUS,Michael Whitney,0,0,0,24,7,9*,6,20,5,24,44.44,0,1992
AUS,Michael Whitney,0,0,0,2,0,2,1,1,0,2,100,0,1993
AUS,Michael Whitney,1,0,0,6.67,11,9*,13,38,7,40,44.44,0,Overall
AUS,Phillip Hughes,1,2,2,36.67,5,138*,19,20,1,660,74.58,0,2013
AUS,Phillip Hughes,0,0,2,33.2,0,85,5,5,0,166,77.21,0,2014
AUS,Phillip Hughes,1,2,4,35.91,5,138*,24,25,1,826,75.09,0,Overall
AUS,Bradley Hodge,1,0,1,24,0,59,3,3,0,72,62.61,0,2005
AUS,Bradley Hodge,0,0,0,3.5,1,5,2,2,0,7,33.33,0,2006
AUS,Bradley Hodge,2,1,2,35.43,15,123,16,20,2,496,95.2,0,2007
AUS,Bradley Hodge,3,1,3,30.26,16,123,21,25,2,575,87.52,0,Overall
AUS,Gregory Dyer,0,0,0,51,2,45*,2,4,1,51,102,0,1986
AUS,Gregory Dyer,1,0,0,12.5,9,27,4,8,0,50,116.28,2,1987
AUS,Gregory Dyer,0,0,0,12.17,13,38,7,11,1,73,54.48,2,1988
AUS,Gregory Dyer,1,0,0,15.82,24,45*,13,23,2,174,76.65,4,Overall
AUS,Moises Henriques,0,0,0,9,0,12,2,2,0,18,60,0,2009
AUS,Moises Henriques,0,0,0,7,1,9*,3,3,1,14,63.64,0,2013
AUS,Moises Henriques,0,0,0,4,0,4,1,1,0,4,36.36,0,2015
AUS,Moises Henriques,0,0,0,5,1,6,2,2,0,10,43.48,0,2016
AUS,Moises Henriques,0,0,0,17.5,2,18,2,3,0,35,106.06,0,2017
AUS,Moises Henriques,0,0,0,9,4,18,10,11,1,81,68.07,0,Overall
AUS,David Colley,0,0,0,,0,0,0,1,0,0,,0,1972
AUS,David Colley,0,0,0,,0,0,0,1,0,0,,0,Overall
AUS,Kevin Wright,0,0,0,14.5,8,23,2,5,0,29,55.77,0,1979
AUS,Kevin Wright,0,0,0,14.5,8,23,2,5,0,29,55.77,0,Overall
AUS,Shaun Marsh,1,0,3,47.57,0,81,8,8,1,333,76.2,0,2008
AUS,Shaun Marsh,0,1,2,35.73,1,112,11,11,0,393,77.36,0,2009
AUS,Shaun Marsh,1,0,2,31.3,5,83,10,10,0,313,71.79,0,2010
AUS,Shaun Marsh,0,1,1,33.57,2,110,7,7,0,235,77.56,0,2011
AUS,Shaun Marsh,1,1,0,54,0,151,4,5,0,216,85.38,0,2013
AUS,Shaun Marsh,0,0,2,59,1,71*,4,4,1,177,77.97,0,2014
AUS,Shaun Marsh,0,0,0,45,0,45,1,1,0,45,93.75,0,2015
AUS,Shaun Marsh,0,0,2,29.2,4,71,5,5,0,146,78.07,0,2016
AUS,Shaun Marsh,0,0,0,19,0,22,2,2,0,38,88.37,0,2017
AUS,Shaun Marsh,0,3,0,59.43,3,131,7,7,0,416,101.96,0,2018
AUS,Shaun Marsh,0,1,3,41.91,6,131,13,13,2,461,82.91,0,2019
AUS,Shaun Marsh,3,7,15,40.78,22,151,72,73,4,2773,81.42,0,Overall
AUS,Robert Holland,0,0,0,,0,0,0,2,0,0,,0,1985
AUS,Robert Holland,0,0,0,,0,0,0,2,0,0,,0,Overall
AUS,Adam Voges,0,0,0,,1,16*,1,1,1,16,160,0,2007
AUS,Adam Voges,0,0,1,37.75,1,72,5,6,1,151,90.42,0,2009
AUS,Adam Voges,0,0,0,29,0,45*,7,7,2,145,80.11,0,2010
AUS,Adam Voges,0,0,1,,0,80*,1,1,1,80,111.11,0,2011
AUS,Adam Voges,0,1,2,47.8,5,112*,14,16,4,478,84.15,0,2013
AUS,Adam Voges,0,1,4,45.79,7,112*,28,31,9,870,87.17,0,Overall
AUS,Wayne Phillips,0,0,0,,0,0,0,1,0,0,,0,1982
AUS,Wayne Phillips,1,0,0,13.91,10,33,13,16,2,153,69.23,3,1984
AUS,Wayne Phillips,0,0,5,37.85,17,75*,15,17,2,492,90.61,2,1985
AUS,Wayne Phillips,0,0,1,18.82,15,53,13,14,2,207,90,2,1986
AUS,Wayne Phillips,1,0,6,24.34,42,75*,41,48,6,852,85.71,7,Overall
AUS,Jeff Thomson,0,0,0,18.33,1,21,5,6,2,55,90.16,0,1975
AUS,Jeff Thomson,0,0,0,3,1,3,2,2,0,6,40,0,1977
AUS,Jeff Thomson,0,0,0,,0,1*,1,2,1,1,,0,1978
AUS,Jeff Thomson,1,0,0,0,0,0,1,3,0,0,,0,1979
AUS,Jeff Thomson,0,0,0,18,1,15,2,3,1,18,56.25,0,1980
AUS,Jeff Thomson,0,0,0,4.67,3,6,3,5,0,14,50,0,1981
AUS,Jeff Thomson,2,0,0,7,1,19*,8,14,1,49,65.33,0,1982
AUS,Jeff Thomson,2,0,0,5.43,2,12*,8,13,1,38,56.72,0,1983
AUS,Jeff Thomson,0,0,0,,0,0,0,2,0,0,,0,1985
AUS,Jeff Thomson,5,0,0,7.54,9,21,30,50,6,181,64.64,0,Overall
AUS,Jo Angel,1,0,0,0,0,0,1,2,0,0,,0,1994
AUS,Jo Angel,0,0,0,,0,0,0,1,0,0,,0,1995
AUS,Jo Angel,1,0,0,0,0,0,1,3,0,0,,0,Overall
AUS,Shane Lee,0,0,0,23,2,39,3,3,1,46,121.05,0,1995
AUS,Shane Lee,1,0,0,5,3,9,3,5,0,15,65.22,0,1996
AUS,Shane Lee,1,0,0,18.92,7,47,15,17,3,227,79.09,0,1999
AUS,Shane Lee,1,0,0,16.4,10,28,13,19,3,164,116.31,0,2000
AUS,Shane Lee,0,0,0,,1,25*,1,1,1,25,227.27,0,2001
AUS,Shane Lee,3,0,0,17.67,23,47,35,45,8,477,95.4,0,Overall
AUS,Peter Siddle,0,0,0,6,1,8*,3,12,1,12,92.31,0,2009
AUS,Peter Siddle,0,0,0,,0,9*,1,5,1,9,180,0,2010
AUS,Peter Siddle,1,0,0,10,0,10*,2,3,1,10,83.33,0,2019
AUS,Peter Siddle,1,0,0,10.33,1,10*,6,20,3,31,103.33,0,Overall
AUS,Joseph Burns,1,0,1,24.33,2,69,6,6,0,146,79.35,0,2015
AUS,Joseph Burns,1,0,1,24.33,2,69,6,6,0,146,79.35,0,Overall
AUS,Craig Serjeant,0,0,0,24,1,46,2,2,0,48,38.1,0,1977
AUS,Craig Serjeant,0,0,0,25,0,25,1,1,0,25,78.13,0,1978
AUS,Craig Serjeant,0,0,0,24.33,1,46,3,3,0,73,46.2,0,Overall
AUS,Michael Veletta,2,0,0,28.2,0,48,6,6,1,141,105.22,0,1987
AUS,Michael Veletta,0,0,2,36.22,7,68*,12,12,3,326,68.34,0,1988
AUS,Michael Veletta,0,0,0,17,1,17,1,2,0,17,54.84,0,1989
AUS,Michael Veletta,2,0,2,32.27,8,68*,19,20,4,484,75.39,0,Overall
AUS,Adam Dale,0,0,0,,3,15*,4,9,4,38,60.32,0,1997
AUS,Adam Dale,0,0,0,6,2,6,1,5,0,6,75,0,1998
AUS,Adam Dale,1,0,0,9.5,6,7*,6,15,4,19,57.58,0,1999
AUS,Adam Dale,0,0,0,15,0,15,1,1,0,15,46.88,0,2000
AUS,Adam Dale,1,0,0,19.5,11,15*,12,30,8,78,57.35,0,Overall
AUS,Roger Woolley,0,0,0,31,1,16,3,4,2,31,81.58,1,1983
AUS,Roger Woolley,0,0,0,31,1,16,3,4,2,31,81.58,1,Overall
AUS,Ian Healy,0,0,0,13.5,4,23*,3,4,1,27,112.5,1,1988
AUS,Ian Healy,0,0,0,12.71,14,26*,10,17,3,89,68.99,2,1989
AUS,Ian Healy,0,0,0,30,32,36*,13,23,5,240,100.84,3,1990
AUS,Ian Healy,0,0,1,43.67,17,50*,8,14,5,131,113.91,2,1991
AUS,Ian Healy,1,0,0,14,19,24,13,20,3,140,81.4,0,1992
AUS,Ian Healy,1,0,0,20.27,24,41,14,17,3,223,71.7,5,1993
AUS,Ian Healy,4,0,0,22.31,29,48,19,24,6,290,90.63,11,1994
AUS,Ian Healy,1,0,2,33.57,19,56,11,13,4,235,85.14,4,1995
AUS,Ian Healy,1,0,1,15.13,29,50*,18,24,2,242,80.94,7,1996
AUS,Ian Healy,1,0,0,21,7,27,11,12,4,147,66.82,4,1997
AUS,Ian Healy,9,0,4,21,194,56,120,168,36,1764,83.84,39,Overall
AUS,Greg Matthews,1,0,0,4,0,10,3,3,0,12,60,0,1984
AUS,Greg Matthews,0,0,0,36,1,29*,4,5,2,72,60.5,0,1985
AUS,Greg Matthews,1,0,1,19.88,11,54,18,22,2,318,70.98,0,1986
AUS,Greg Matthews,3,0,0,7.89,7,17*,12,14,3,71,59.66,0,1987
AUS,Greg Matthews,0,0,0,4.5,0,5,2,2,0,9,45,0,1989
AUS,Greg Matthews,0,0,0,,2,24*,2,4,2,40,88.89,0,1990
AUS,Greg Matthews,0,0,0,20.33,1,32,6,6,3,61,64.89,0,1992
AUS,Greg Matthews,0,0,0,18,1,15,3,3,1,36,78.26,0,1993
AUS,Greg Matthews,5,0,1,16.73,23,54,50,59,13,619,67.95,0,Overall
AUS,Ashton Turner,0,0,1,62.5,1,84*,3,3,1,125,145.35,0,2019
AUS,Ashton Turner,0,0,1,62.5,1,84*,3,3,1,125,145.35,0,Overall
AUS,John Maguire,0,0,0,1.5,0,2,2,6,0,3,27.27,0,1983
AUS,John Maguire,1,0,0,9.75,2,14*,9,17,5,39,65,0,1984
AUS,John Maguire,1,0,0,7,2,14*,11,23,5,42,59.15,0,Overall
AUS,Andrew Sheahan,0,0,1,25,0,50,3,3,0,75,60.48,0,1972
AUS,Andrew Sheahan,0,0,1,25,0,50,3,3,0,75,60.48,0,Overall
AUS,Richard Robinson,0,0,1,41,3,70,2,2,0,82,57.34,1,1977
AUS,Richard Robinson,0,0,1,41,3,70,2,2,0,82,57.34,1,Overall
AUS,Max Walker,0,0,0,,0,0,0,2,0,0,,0,1974
AUS,Max Walker,0,0,0,14,3,20,5,7,1,56,56.57,0,1975
AUS,Max Walker,1,0,0,2.5,1,5,2,2,0,5,38.46,0,1977
AUS,Max Walker,0,0,0,,1,9*,1,1,1,9,31.03,0,1979
AUS,Max Walker,0,0,0,5,0,5,1,1,0,5,62.5,0,1980
AUS,Max Walker,0,0,0,4,1,4,2,4,1,4,19.05,0,1981
AUS,Max Walker,1,0,0,9.88,6,20,11,17,3,79,46.47,0,Overall
AUS,Geoff Marsh,1,2,2,34.48,9,125,21,21,0,724,56.78,0,1986
AUS,Geoff Marsh,1,2,3,38.39,5,126*,24,24,1,883,62.23,0,1987
AUS,Geoff Marsh,1,1,3,35.57,3,101,15,15,1,498,53.38,0,1988
AUS,Geoff Marsh,0,2,4,54.53,3,125*,18,18,3,818,54.03,0,1989
AUS,Geoff Marsh,0,0,5,39,7,86,14,15,0,546,56.88,0,1990
AUS,Geoff Marsh,1,2,3,46.62,1,113,14,14,1,606,56.06,0,1991
AUS,Geoff Marsh,0,0,2,31.33,3,78,9,10,0,282,46.38,0,1992
AUS,Geoff Marsh,4,9,22,39.97,31,126*,115,117,6,4357,55.93,0,Overall
AUS,Bruce Laird,0,0,0,8.2,0,20,5,5,0,41,36.28,0,1979
AUS,Bruce Laird,0,0,0,25.5,0,36,2,2,0,51,49.04,0,1980
AUS,Bruce Laird,0,1,0,52,0,117*,4,4,1,156,63.41,0,1981
AUS,Bruce Laird,0,0,2,34.6,5,91*,12,12,2,346,51.8,0,1982
AUS,Bruce Laird,0,1,2,29.7,5,117*,23,23,3,594,52.52,0,Overall
AUS,Steve Smith,0,1,0,32.8,3,117,6,6,1,164,75.23,0,1983
AUS,Steve Smith,1,1,5,40.33,3,106,12,16,0,484,62.61,0,1984
AUS,Steve Smith,0,0,3,42.6,2,73*,6,6,1,213,64.94,0,1985
AUS,Steve Smith,1,2,8,39.14,8,117,24,28,2,861,65.28,0,Overall
AUS,Tim Paine,1,1,3,31.93,20,111,15,15,1,447,73.28,4,2009
AUS,Tim Paine,0,0,2,30.89,14,81,9,9,0,278,62.47,0,2010
AUS,Tim Paine,0,0,0,6,1,7,2,2,0,12,80,0,2011
AUS,Tim Paine,0,0,0,21.86,16,34,9,9,2,153,81.82,0,2018
AUS,Tim Paine,1,1,5,27.81,51,111,35,35,3,890,70.8,4,Overall
AUS,Bob Simpson,0,0,0,18,4,23,2,2,0,36,67.92,0,1978
AUS,Bob Simpson,0,0,0,18,4,23,2,2,0,36,67.92,0,Overall
AUS,Brad Williams,0,0,0,,0,13*,1,1,1,13,59.09,0,2002
AUS,Brad Williams,0,0,0,,0,11*,2,12,2,14,70,0,2003
AUS,Brad Williams,2,0,0,0,4,0*,3,12,1,0,,0,2004
AUS,Brad Williams,2,0,0,13.5,4,13*,6,25,4,27,58.7,0,Overall
AUS,John Dyson,0,0,2,36.33,6,79,6,6,0,218,51.78,0,1980
AUS,John Dyson,0,0,0,18.5,0,22,3,4,1,37,33.94,0,1981
AUS,John Dyson,1,0,0,26.14,4,37,9,10,2,183,40.76,0,1982
AUS,John Dyson,0,0,2,39.63,2,78*,9,9,1,317,49.3,0,1983
AUS,John Dyson,1,0,4,32.83,12,79,27,29,4,755,46.55,0,Overall
AUS,Usman Khawaja,0,0,0,7,0,8*,3,3,1,14,35,0,2013
AUS,Usman Khawaja,1,0,4,39.9,2,98,11,12,1,399,90.68,0,2016
AUS,Usman Khawaja,0,0,0,18.67,1,30,3,3,0,56,62.22,0,2017
AUS,Usman Khawaja,1,2,8,49.32,10,104,22,22,0,1085,84.9,0,2019
AUS,Usman Khawaja,2,2,12,42,13,104,39,40,2,1554,84.09,0,Overall
AUS,Mitchell Marsh,0,0,0,,1,8*,1,1,1,8,160,0,2011
AUS,Mitchell Marsh,0,0,0,10.33,0,22,3,3,0,31,62,0,2013
AUS,Mitchell Marsh,0,0,3,45.86,6,89,8,8,1,321,92.77,0,2014
AUS,Mitchell Marsh,1,0,2,29.5,4,64,9,11,1,236,103.06,0,2015
AUS,Mitchell Marsh,2,1,4,42.8,11,102*,21,23,6,642,96.11,0,2016
AUS,Mitchell Marsh,1,0,0,2,1,4,2,2,0,4,22.22,0,2017
AUS,Mitchell Marsh,0,0,2,37.2,2,55,5,5,0,186,85.32,0,2018
AUS,Mitchell Marsh,4,1,11,35.7,25,102*,49,53,9,1428,93.09,0,Overall
AUS,Nathan Coulter-Nile,0,0,0,10,0,7*,2,2,1,10,90.91,0,2013
AUS,Nathan Coulter-Nile,0,0,0,16.67,1,16,5,8,2,50,70.42,0,2014
AUS,Nathan Coulter-Nile,0,0,0,,2,0*,1,3,1,0,,0,2015
AUS,Nathan Coulter-Nile,1,0,0,8,1,15,3,3,1,16,88.89,0,2016
AUS,Nathan Coulter-Nile,1,0,0,3.33,3,8,3,5,0,10,38.46,0,2017
AUS,Nathan Coulter-Nile,0,0,0,34,0,34,1,1,0,34,109.68,0,2018
AUS,Nathan Coulter-Nile,0,0,1,26.4,0,92,6,10,1,132,125.71,0,2019
AUS,Nathan Coulter-Nile,2,0,1,16.8,7,92,21,32,6,252,96.18,0,Overall
AUS,Adam Zampa,1,0,0,7.14,6,12,10,19,3,50,59.52,0,2016
AUS,Adam Zampa,1,0,0,3,0,5*,3,8,1,6,50,0,2017
AUS,Adam Zampa,1,0,0,11,2,22,3,6,0,33,75,0,2018
AUS,Adam Zampa,0,0,0,3.67,2,8,4,15,1,11,57.89,0,2019
AUS,Adam Zampa,3,0,0,6.67,10,22,20,48,5,100,62.89,0,Overall
AUS,Simon Davis,1,0,0,2.67,2,6,6,23,3,8,40,0,1986
AUS,Simon Davis,0,0,0,12,2,3*,5,11,4,12,85.71,0,1987
AUS,Simon Davis,0,0,0,,1,0,0,5,0,0,,0,1988
AUS,Simon Davis,1,0,0,5,5,6,11,39,7,20,58.82,0,Overall
AUS,Michael Bevan,0,0,1,54,6,53*,13,15,5,432,72.24,0,1994
AUS,Michael Bevan,0,0,0,,1,44*,3,3,3,94,111.9,0,1995
AUS,Michael Bevan,0,0,7,47.5,10,79,23,26,7,760,75.47,0,1996
AUS,Michael Bevan,1,2,3,56,5,108*,18,19,5,728,71.65,0,1997
AUS,Michael Bevan,0,1,8,68.5,14,101*,22,25,8,959,81.69,0,1998
AUS,Michael Bevan,2,0,8,67.79,7,77*,28,34,14,949,76.59,0,1999
AUS,Michael Bevan,0,2,5,44.05,4,107,22,23,2,881,68.24,0,2000
AUS,Michael Bevan,0,0,4,64.56,7,87*,16,19,7,581,79.48,0,2001
AUS,Michael Bevan,1,1,2,35.85,9,102*,18,25,5,466,74.09,0,2002
AUS,Michael Bevan,1,0,6,65.33,4,84*,21,31,9,784,66.44,0,2003
AUS,Michael Bevan,0,0,2,27.8,2,75,12,12,2,278,74.93,0,2004
AUS,Michael Bevan,5,6,46,53.58,69,108*,196,232,67,6912,74.16,0,Overall
AUS,Dean Jones,1,0,0,23.5,1,43*,8,8,2,141,82.46,0,1984
AUS,Dean Jones,1,0,3,42.5,2,99*,12,13,4,340,84.16,0,1985
AUS,Dean Jones,0,0,2,40,5,55,11,11,3,320,85.11,0,1986
AUS,Dean Jones,0,3,5,46.85,7,121,21,21,1,937,78.15,0,1987
AUS,Dean Jones,0,0,6,53.64,4,92,14,14,3,590,72.66,0,1988
AUS,Dean Jones,0,0,7,51.14,8,93*,16,17,2,716,67.17,0,1989
AUS,Dean Jones,1,4,7,69.06,10,145,22,22,5,1174,78.84,0,1990
AUS,Dean Jones,1,0,4,39.33,7,88*,14,14,2,472,64.66,0,1991
AUS,Dean Jones,1,0,5,38.88,4,90,19,20,3,622,61.71,0,1992
AUS,Dean Jones,1,0,3,28.7,3,84,10,10,0,287,70.69,0,1993
AUS,Dean Jones,0,0,4,33.5,3,98,14,14,0,469,66.9,0,1994
AUS,Dean Jones,6,7,46,44.62,54,145,161,164,25,6068,72.57,0,Overall
AUS,Shane Warne,1,0,0,2,1,3,3,5,0,6,37.5,0,1993
AUS,Shane Warne,0,0,1,16.18,10,55,14,29,3,178,81.65,0,1994
AUS,Shane Warne,0,0,0,25,3,21,6,12,4,50,83.33,0,1995
AUS,Shane Warne,1,0,0,9.8,6,24,8,16,3,49,119.51,0,1996
AUS,Shane Warne,1,0,0,9.92,9,23,15,18,3,119,62.3,0,1997
AUS,Shane Warne,2,0,0,11.17,5,19,10,16,4,67,104.69,0,1998
AUS,Shane Warne,1,0,0,12.75,10,29,21,37,5,204,68.69,0,1999
AUS,Shane Warne,1,0,0,16,10,32,9,16,3,96,75.59,0,2000
AUS,Shane Warne,0,0,0,16.5,16,18,5,18,1,66,65.35,0,2001
AUS,Shane Warne,2,0,0,15.08,10,36,14,24,2,181,61.36,0,2002
AUS,Shane Warne,1,0,0,0,0,0,1,2,0,0,,0,2003
AUS,Shane Warne,0,0,0,,0,2*,1,1,1,2,100,0,2005
AUS,Shane Warne,10,0,1,13.05,80,55,107,194,29,1018,72.05,0,Overall
AUS,Rod Marsh,0,0,0,,1,10*,1,1,1,10,55.56,0,1971
AUS,Rod Marsh,1,0,0,8.5,5,11,3,3,1,17,53.13,1,1972
AUS,Rod Marsh,0,0,0,,2,1*,1,2,1,1,,0,1974
AUS,Rod Marsh,0,0,1,23,11,52*,6,7,2,92,61.33,1,1975
AUS,Rod Marsh,0,0,0,21.5,4,42,2,2,0,43,130.3,0,1977
AUS,Rod Marsh,0,0,0,20,10,33,6,6,1,100,69.93,0,1979
AUS,Rod Marsh,1,0,0,21.4,9,44,6,9,1,107,98.17,0,1980
AUS,Rod Marsh,3,0,1,21.5,21,54*,13,17,3,215,100.94,0,1981
AUS,Rod Marsh,1,0,0,8.42,11,32,12,15,0,101,65.16,1,1982
AUS,Rod Marsh,1,0,1,19.77,31,50*,16,19,3,257,86.82,0,1983
AUS,Rod Marsh,0,0,1,35.25,15,66,10,11,2,282,82.22,1,1984
AUS,Rod Marsh,7,0,4,20.08,120,66,76,92,15,1225,82.05,4,Overall
AUS,Patrick Cummins,0,0,0,,0,11*,2,3,2,17,94.44,0,2011
AUS,Patrick Cummins,0,0,0,4,0,4,1,2,0,4,100,0,2012
AUS,Patrick Cummins,1,0,0,1,2,1*,2,2,1,1,20,0,2014
AUS,Patrick Cummins,0,0,0,12,3,7*,2,11,1,12,34.29,0,2015
AUS,Patrick Cummins,0,0,0,,0,0*,1,3,1,0,,0,2016
AUS,Patrick Cummins,2,0,0,13.43,1,36,9,15,2,94,81.03,0,2017
AUS,Patrick Cummins,0,0,0,9.5,0,12,6,6,2,38,56.72,0,2018
AUS,Patrick Cummins,2,0,0,7.56,7,23*,12,16,3,68,82.93,0,2019
AUS,Patrick Cummins,5,0,0,10.17,13,36,35,58,12,234,71.34,0,Overall
AUS,Michael Slater,0,0,1,30.33,0,73,3,3,0,91,76.47,0,1993
AUS,Michael Slater,2,0,3,24.17,4,66,18,18,0,435,55.56,0,1994
AUS,Michael Slater,0,0,2,25.78,3,68,9,9,0,232,63.56,0,1995
AUS,Michael Slater,1,0,3,23.44,2,53*,10,10,1,211,64.92,0,1996
AUS,Michael Slater,0,0,0,9,0,17,2,2,0,18,42.86,0,1997
AUS,Michael Slater,3,0,9,24.07,9,73,42,42,1,987,60.4,0,Overall
AUS,Cameron White,1,0,0,0,4,0,1,5,0,0,,0,2005
AUS,Cameron White,0,0,0,26.17,1,45,9,11,3,157,117.16,0,2007
AUS,Cameron White,0,0,0,39.5,4,40*,4,5,2,79,96.34,0,2008
AUS,Cameron White,1,1,5,35.89,13,105,22,26,3,682,77.77,0,2009
AUS,Cameron White,1,1,6,44.63,11,105,23,25,4,848,84.46,0,2010
AUS,Cameron White,0,0,0,24.64,4,45,14,15,3,271,62.59,0,2011
AUS,Cameron White,1,0,0,0,0,0,1,1,0,0,,0,2015
AUS,Cameron White,0,0,0,17.5,0,17,3,3,1,35,66.04,0,2018
AUS,Cameron White,4,2,11,33.97,37,105,77,91,16,2072,80.12,0,Overall
AUS,John Hastings,0,0,0,16,0,16,1,2,0,16,106.67,0,2010
AUS,John Hastings,1,0,0,16.5,2,21*,8,9,4,66,104.76,0,2011
AUS,John Hastings,0,0,0,,0,34*,1,2,1,34,130.77,0,2015
AUS,John Hastings,0,0,1,31,3,51,11,15,6,155,91.72,0,2016
AUS,John Hastings,0,0,0,,0,0,0,1,0,0,,0,2017
AUS,John Hastings,1,0,1,27.1,5,51,21,29,11,271,99.27,0,Overall
AUS,Tom Moody,0,0,0,5,1,8,3,3,1,10,45.45,0,1987
AUS,Tom Moody,0,0,0,17.33,0,24,4,4,1,52,70.27,0,1989
AUS,Tom Moody,0,0,2,36.5,3,89,6,6,0,219,73.49,0,1990
AUS,Tom Moody,1,0,1,16.5,3,51,4,5,0,66,88,0,1991
AUS,Tom Moody,0,0,4,28.86,3,87*,15,16,1,404,59.76,0,1992
AUS,Tom Moody,0,0,0,11,0,8,2,3,1,11,50,0,1996
AUS,Tom Moody,2,0,0,1.33,2,4,3,4,0,4,21.05,0,1997
AUS,Tom Moody,2,0,1,17.64,4,63,15,17,1,247,73.51,0,1998
AUS,Tom Moody,1,0,2,39.6,5,56*,12,18,7,198,88,0,1999
AUS,Tom Moody,6,0,10,23.29,21,89,64,76,12,1211,69.32,0,Overall
AUS,Ashley Mallett,0,0,0,,0,0,0,1,0,0,,0,1971
AUS,Ashley Mallett,0,0,0,14,2,8,2,3,1,14,40,0,1972
AUS,Ashley Mallett,0,0,0,,0,0,0,1,0,0,,0,1974
AUS,Ashley Mallett,1,0,0,0,2,0,1,4,0,0,,0,1975
AUS,Ashley Mallett,1,0,0,7,4,8,3,9,1,14,38.89,0,Overall
AUS,Rodney Hogg,1,0,0,2.67,1,4,4,8,1,8,34.78,0,1979
AUS,Rodney Hogg,0,0,0,,0,0,0,1,0,0,,0,1980
AUS,Rodney Hogg,0,0,0,1.5,2,1*,4,9,2,3,17.65,0,1981
AUS,Rodney Hogg,0,0,0,42,1,19*,11,22,10,42,75,0,1983
AUS,Rodney Hogg,1,0,0,6.71,1,21,11,18,4,47,78.33,0,1984
AUS,Rodney Hogg,0,0,0,18.5,3,22,5,13,3,37,60.66,0,1985
AUS,Rodney Hogg,2,0,0,9.13,8,22,35,71,20,137,63.13,0,Overall
AUS,Ian Redpath,0,0,0,12,1,12,1,1,0,12,85.71,0,1971
AUS,Ian Redpath,1,0,0,4,0,8,2,2,0,8,66.67,0,1974
AUS,Ian Redpath,0,0,0,13,1,24,2,2,0,26,63.41,0,1975
AUS,Ian Redpath,1,0,0,9.2,2,24,5,5,0,46,68.66,0,Overall
AUS,Greg Blewett,1,0,0,13.88,1,46,8,8,0,111,66.47,0,1995
AUS,Greg Blewett,0,0,1,81,2,57*,3,3,2,81,62.79,0,1996
AUS,Greg Blewett,1,0,1,21.69,4,53,14,15,1,282,61.71,0,1997
